Enrichment FDR,nGenes,Pathway Genes,Fold Enrichment,Pathway,URL,Genes
1.10630240266678e-07,13,369,8.225568276,GO:0062197 cellular response to chemical stress , http://amigo.geneontology.org/amigo/term/GO:0062197, SIRT1  ABL1  MMP9  PDGFRA  SLC8A1  JAK2  AXL  CDK1  SRC  MAPK9  MAPK1  MAPK3  EGFR
1.16242625204922e-07,14,445,7.345425361,GO:0030098 lymphocyte differentiation , http://amigo.geneontology.org/amigo/term/GO:0030098, ITK  SYK  AXL  LCK  PIK3CD  TLR9  TYRO3  ABL1  ERBB2  MERTK  BRAF  STAT3  JAK3  CTSL
1.1712993506188e-07,17,700,5.670218659,GO:0030003 cellular cation homeostasis , http://amigo.geneontology.org/amigo/term/GO:0030003, DRD2  DRD3  PTGER1  SLC8A1  FKBP1A  PIK3CB  JAK2  ABL1  MAPK1  MAPK3  JAK3  PIK3CG  HRH4  CDK5  GRM5  LCK  PDGFRA
1.20195522878218e-07,21,1105,4.437168714,GO:0009887 animal organ morphogenesis , http://amigo.geneontology.org/amigo/term/GO:0009887, PDGFRA  PIM1  CAPN1  ABL1  MAPK1  MAPK3  PDGFRB  SMO  EGFR  STAT3  INSR  SRC  FGFR2  NPY5R  FGFR3  FKBP1A  TEK  FGFR1  BRAF  SYK  PTK2
1.28191999515312e-07,20,1002,4.660271294,GO:0051093 negative regulation of developmental process , http://amigo.geneontology.org/amigo/term/GO:0051093, BRD9  SIRT1  MAPK1  LGMN  MMP9  CCND1  SMO  ERBB2  CTSK  CDK5  STAT3  MAPK11  PIK3CB  ROCK1  TEK  ROCK2  EGFR  FGFR3  JAK3  DRD3
1.29256241566494e-07,16,615,6.074265804,GO:0003013 circulatory system process , http://amigo.geneontology.org/amigo/term/GO:0003013, ABCB1  ABCG2  SLC8A1  TBXAS1  ROCK1  JAK2  ABL1  FAAH  DRD2  PTAFR  SRC  ROCK2  DRD3  INSR  PIK3CG  TEK
1.33377623256e-07,15,531,6.595468696,GO:0072503 cellular divalent inorganic cation homeostasis , http://amigo.geneontology.org/amigo/term/GO:0072503, DRD2  DRD3  PTGER1  SLC8A1  FKBP1A  PIK3CB  JAK2  ABL1  JAK3  PIK3CG  HRH4  CDK5  GRM5  LCK  PDGFRA
1.34004263638327e-07,13,376,8.072432696,GO:0032496 response to lipopolysaccharide , http://amigo.geneontology.org/amigo/term/GO:0032496, SCARB1  AXL  FGFR2  JAK2  ABL1  MAPK1  MAPK3  CDK4  PTGER1  PTAFR  RPS6KA3  SRC  TLR9
1.34004263638327e-07,14,451,7.247703516,GO:0048608 reproductive structure development , http://amigo.geneontology.org/amigo/term/GO:0048608, TYRO3  SIRT1  MAPK1  CCND1  PDGFRB  PDGFRA  EGFR  MERTK  AXL  INSR  SRC  TLR9  FGFR2  PTK2
1.3416972098012e-07,20,1006,4.641741388,GO:0040007 growth , http://amigo.geneontology.org/amigo/term/GO:0040007, PIM1  EGFR  FGFR2  ACACB  LGMN  PDGFRB  SMO  CDK4  DRD2  CDK5  STAT3  CDK1  MAPK11  SRC  SIRT1  ABL1  ERBB2  INSR  FGFR3  RPS6KA3
1.3416972098012e-07,12,307,9.126238117,GO:0071375 cellular response to peptide hormone stimulus , http://amigo.geneontology.org/amigo/term/GO:0071375, JAK2  JAK3  JAK1  STAT3  SIRT1  PTK2  INSR  CDK4  CCNA2  SRC  ROCK1  ROCK2
1.42827375257564e-07,21,1118,4.385573729,GO:0051130 positive regulation of cellular component organization , http://amigo.geneontology.org/amigo/term/GO:0051130, CDK2  INSR  MMP1  MAPK9  ROCK1  ABL1  DRD2  DRD3  BRAF  SYK  SRC  MAPK1  MMP9  MAPK3  TEK  ROCK2  RET  AXL  PDGFRB  CDK5R1  CDK5
1.45697229341016e-07,11,246,10.44014435,GO:0007596 blood coagulation , http://amigo.geneontology.org/amigo/term/GO:0007596, TYRO3  F9  SYK  AXL  JAK2  PDGFRA  PIK3CB  MERTK  PIK3CG  LCK  SRC
1.46769919879627e-07,14,455,7.183987441,GO:0061458 reproductive system development , http://amigo.geneontology.org/amigo/term/GO:0061458, TYRO3  SIRT1  MAPK1  CCND1  PDGFRB  PDGFRA  EGFR  MERTK  AXL  INSR  SRC  TLR9  FGFR2  PTK2
1.47981814013379e-07,18,809,5.194848768,GO:0098771 inorganic ion homeostasis , http://amigo.geneontology.org/amigo/term/GO:0098771, DRD2  DRD3  PTGER1  SLC8A1  FKBP1A  PIK3CB  TBXAS1  JAK2  ABL1  MAPK1  MAPK3  JAK3  PIK3CG  HRH4  CDK5  GRM5  LCK  PDGFRA
1.59650360987976e-07,7,63,25.94217687,GO:0070542 response to fatty acid , http://amigo.geneontology.org/amigo/term/GO:0070542, SCD  TBXAS1  DGAT2  CPT1A  CDK4  PTAFR  SRC
1.65281289921706e-07,31,2402,3.013267005,GO:0044248 cellular catabolic process , http://amigo.geneontology.org/amigo/term/GO:0044248, CTSK  ACHE  LGMN  LIPG  FAAH  CTSL  CTSS  SIRT1  PLA2G7  STAT3  CAPN1  MAPK9  PIK3CB  ROCK1  SCARB1  ACACB  ABL1  MAPK3  PIK3CG  CPT1A  DRD2  DRD3  CDK5  TLR9  PLK1  INSR  ROCK2  PTK2  CDK5R1  CDK2  SRC
1.71379562121187e-07,13,385,7.883726478,GO:0031589 cell-substrate adhesion , http://amigo.geneontology.org/amigo/term/GO:0031589, JAK2  PIK3CB  ROCK1  TYRO3  ABL1  MERTK  BRAF  CDK5  AXL  SRC  PTK2  TEK  ROCK2
1.74782117786235e-07,44,4482,2.292079884,GO:0031326 regulation of cellular biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:0031326, BRD9  SIRT1  IKBKB  CCNT1  CDK5  STAT3  TLR9  NAMPT  CCND1  PIM1  EGFR  INSR  DGAT2  ROCK1  SCARB1  JAK2  MAPK3  CCNE1  CDK2  SMO  RAF1  CCNA2  DRD2  DRD3  RET  GRM5  PTAFR  SRC  SOAT1  MAPK1  ROCK2  ERBB2  SYK  PLK1  CDK5R1  RPS6KA3  FGFR2  JAK3  PDGFRB  SIRT3  MAPK9  ABL1  MAPK10  CDK4
1.74782117786235e-07,18,819,5.131419601,GO:0050801 ion homeostasis , http://amigo.geneontology.org/amigo/term/GO:0050801, DRD2  DRD3  PTGER1  SLC8A1  FKBP1A  PIK3CB  TBXAS1  JAK2  ABL1  MAPK1  MAPK3  JAK3  PIK3CG  HRH4  CDK5  GRM5  LCK  PDGFRA
1.74782117786235e-07,11,251,10.23217335,GO:0050817 coagulation , http://amigo.geneontology.org/amigo/term/GO:0050817, TYRO3  F9  SYK  AXL  JAK2  PDGFRA  PIK3CB  MERTK  PIK3CG  LCK  SRC
1.80638771232864e-07,11,252,10.19156948,GO:0007599 hemostasis , http://amigo.geneontology.org/amigo/term/GO:0007599, TYRO3  F9  SYK  AXL  JAK2  PDGFRA  PIK3CB  MERTK  PIK3CG  LCK  SRC
1.94092043170477e-07,18,825,5.094100186,GO:1903047 mitotic cell cycle process , http://amigo.geneontology.org/amigo/term/GO:1903047, ROCK1  CDC25B  CCNE1  CCND1  TTK  CDK2  ROCK2  CCNA2  CDK5  CDK1  CCNE2  CDK4  ABCB1  PLK1  DRD3  INSR  EGFR  PDGFRB
2.09404622506877e-07,15,552,6.344554126,GO:0032103 positive regulation of response to external stimulus , http://amigo.geneontology.org/amigo/term/GO:0032103, TLR9  FGFR1  LGMN  PLA2G7  JAK2  MAPK3  PIK3CG  BRAF  NPY5R  SYK  MAPK1  PTK2  PDGFRB  IKBKB  SRC
2.15337298022301e-07,18,831,5.057319679,GO:0030162 regulation of proteolysis , http://amigo.geneontology.org/amigo/term/GO:0030162, LGMN  PLK1  RPS6KA3  LCK  MAPK9  ROCK1  JAK2  SRC  STAT3  SIRT1  MMP9  ROCK2  CDK5  SYK  RET  PTK2  CDK2  RAF1
2.23359325912066e-07,15,555,6.310259239,GO:0010638 positive regulation of organelle organization , http://amigo.geneontology.org/amigo/term/GO:0010638, CDK2  MAPK9  DRD3  BRAF  INSR  SRC  ABL1  MAPK1  MMP9  MAPK3  TEK  ROCK2  PDGFRB  CDK5R1  CDK5
2.39031891744531e-07,15,558,6.276333114,GO:0072507 divalent inorganic cation homeostasis , http://amigo.geneontology.org/amigo/term/GO:0072507, DRD2  DRD3  PTGER1  SLC8A1  FKBP1A  PIK3CB  JAK2  ABL1  JAK3  PIK3CG  HRH4  CDK5  GRM5  LCK  PDGFRA
2.45574492738715e-07,14,476,6.867046819,GO:0006979 response to oxidative stress , http://amigo.geneontology.org/amigo/term/GO:0006979, SIRT1  ABL1  MMP9  PDGFRA  SLC8A1  JAK2  PDGFRB  AXL  CDK1  SRC  MAPK9  MAPK1  MAPK3  EGFR
2.58515286501922e-07,13,400,7.588086735,GO:0002237 response to molecule of bacterial origin , http://amigo.geneontology.org/amigo/term/GO:0002237, SCARB1  AXL  FGFR2  JAK2  ABL1  MAPK1  MAPK3  CDK4  PTGER1  PTAFR  RPS6KA3  SRC  TLR9
2.61480731994722e-07,44,4545,2.26030848,GO:0009889 regulation of biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:0009889, BRD9  SIRT1  IKBKB  CCNT1  CDK5  STAT3  TLR9  NAMPT  CCND1  PIM1  EGFR  INSR  DGAT2  ROCK1  SCARB1  JAK2  MAPK3  CCNE1  JAK3  PDGFRB  CDK2  SMO  RAF1  CDK4  CCNA2  DRD2  DRD3  RET  GRM5  PTAFR  SRC  SOAT1  MAPK1  ROCK2  ERBB2  SYK  PLK1  CDK5R1  RPS6KA3  FGFR2  SIRT3  MAPK9  ABL1  MAPK10
2.70496227673216e-07,25,1644,3.550480411,GO:0000003 reproduction , http://amigo.geneontology.org/amigo/term/GO:0000003, CDC25B  TTK  TYRO3  SIRT1  MAPK1  MMP9  CCNE1  CCND1  PDGFRB  CDK2  PDGFRA  EGFR  MERTK  NPY5R  PLK1  AXL  STAT3  PTAFR  INSR  CCNE2  SRC  TLR9  FGFR2  PTK2  CDK1
2.70496227673216e-07,11,263,9.765306122,GO:0051402 neuron apoptotic process , http://amigo.geneontology.org/amigo/term/GO:0051402, CDK5  ROCK1  TYRO3  JAK2  ABL1  CCND1  BRAF  AXL  CDK5R1  LGMN  BACE1
2.87957136314221e-07,16,656,5.694624191,GO:0048589 developmental growth , http://amigo.geneontology.org/amigo/term/GO:0048589, PIM1  FGFR2  ACACB  LGMN  PDGFRB  SMO  CDK4  DRD2  CDK5  STAT3  CDK1  MAPK11  SRC  ABL1  INSR  FGFR3
3.04241688604193e-07,17,753,5.271119603,GO:0000904 cell morphogenesis involved in differentiation , http://amigo.geneontology.org/amigo/term/GO:0000904, SMO  CDK5  CDK5R1  TNIK  ROCK1  TYRO3  ABL1  ERBB2  DRD2  MERTK  BRAF  RET  AXL  SRC  PTK2  TEK  FGFR2
3.10865810171698e-07,29,2190,3.091738887,GO:0006955 immune response , http://amigo.geneontology.org/amigo/term/GO:0006955, ITK  CTSL  CTSK  CTSS  SYK  PTK2  LCK  SRC  TLR9  JAK2  PIK3CG  JAK1  PIK3CD  SIRT1  STAT3  TYRO3  ABL1  MAPK1  JAK3  DRD2  BRAF  NPY5R  AXL  PTAFR  RPS6KA3  FKBP1A  MAPK9  IKBKB  MAPK10
3.31497672128068e-07,18,857,4.903888743,GO:0032940 secretion by cell , http://amigo.geneontology.org/amigo/term/GO:0032940, PORCN  DRD2  DRD3  SYK  TYRO3  JAK2  CPT1A  RAF1  MERTK  BRAF  NPY5R  CDK5  AXL  PTAFR  BACE1  ACHE  PIK3CG  PIK3CD
3.50792113296664e-07,15,576,6.080197704,GO:0043068 positive regulation of programmed cell death , http://amigo.geneontology.org/amigo/term/GO:0043068, SIRT1  ABL1  MAPK9  JAK2  MMP9  PDGFRB  CDK5  CDK5R1  SRC  BACE1  PIK3CB  SYK  RET  PIK3CD  LCK
3.6324128840615e-07,28,2068,3.161232385,GO:0010557 positive regulation of macromolecule biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:0010557, IKBKB  CCNT1  STAT3  SIRT1  NAMPT  EGFR  INSR  JAK2  JAK3  CDK2  SMO  RAF1  PIM1  CCNA2  DRD2  DRD3  RET  PTAFR  SRC  TLR9  SOAT1  MAPK1  MAPK3  ERBB2  RPS6KA3  FGFR2  PDGFRB  ABL1
3.78357878732112e-07,7,72,22.69940476,GO:0043550 regulation of lipid kinase activity , http://amigo.geneontology.org/amigo/term/GO:0043550, PDGFRB  SRC  FGFR3  FLT1  TEK  PDGFRA  PTK2
3.85633046868155e-07,11,273,9.407602601,GO:0032412 regulation of ion transmembrane transporter activity , http://amigo.geneontology.org/amigo/term/GO:0032412, DRD2  DRD3  FKBP1A  MMP9  CTSS  TLR9  CDK5  PTAFR  GRM5  ABCB1  CAPN1
4.26752501194486e-07,6,43,32.5785477,GO:0038084 vascular endothelial growth factor signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0038084, FLT4  PDGFRB  PDGFRA  FLT1  PIK3CB  PIK3CD
4.28286719704171e-07,11,276,9.305346051,GO:0003018 vascular process in circulatory system , http://amigo.geneontology.org/amigo/term/GO:0003018, ABCB1  ABCG2  TBXAS1  ROCK1  ABL1  FAAH  ROCK2  SLC8A1  INSR  TEK  SRC
4.37567073297914e-07,35,3120,2.619162088,GO:0051641 cellular localization , http://amigo.geneontology.org/amigo/term/GO:0051641, TTK  CDK5  SYK  SLC8A1  DRD2  DRD3  FKBP1A  ERBB2  EGFR  BRAF  PLK1  STAT3  CDK1  TYRO3  JAK2  ABL1  MAPK1  MAPK3  PIK3CG  SMO  RAF1  MERTK  AXL  PTAFR  CDK5R1  BACE1  SRC  ROCK1  ROCK2  POLR1A  IKBKB  TNIK  LCK  CPT1A  PIK3CD
4.39279506460654e-07,9,160,13.13322704,GO:0001935 endothelial cell proliferation , http://amigo.geneontology.org/amigo/term/GO:0001935, TEK  PIK3CB  SCARB1  STAT3  FGFR1  FLT1  PIK3CD  FLT4  SIRT1
4.40246874030044e-07,10,215,10.8595159,GO:0033002 muscle cell proliferation , http://amigo.geneontology.org/amigo/term/GO:0033002, PIM1  FGFR2  JAK2  NPY5R  PTAFR  CDK1  MAPK11  SRC  MMP9  PDGFRB
4.5670077751519e-07,13,422,7.192499275,GO:0050878 regulation of body fluid levels , http://amigo.geneontology.org/amigo/term/GO:0050878, TYRO3  F9  SYK  AXL  JAK2  PDGFRA  PIK3CB  CCND1  DRD2  MERTK  PIK3CG  LCK  SRC
4.68420486509097e-07,25,1695,3.443651797,GO:0016192 vesicle-mediated transport , http://amigo.geneontology.org/amigo/term/GO:0016192, SCARB1  TYRO3  MERTK  SYK  AXL  CTSL  EGFR  DRD3  INSR  PIK3CB  ACHE  ABL1  MAPK1  MAPK3  PIK3CG  DRD2  BRAF  CDK5  PTAFR  CDK5R1  BACE1  SRC  ROCK1  PTK2  PIK3CD
4.7150922068358e-07,8,114,16.38453276,GO:0034446 substrate adhesion-dependent cell spreading , http://amigo.geneontology.org/amigo/term/GO:0034446, TYRO3  ABL1  MERTK  BRAF  AXL  SRC  PTK2  TEK
4.90242576786135e-07,27,1964,3.20974999,GO:0006508 proteolysis , http://amigo.geneontology.org/amigo/term/GO:0006508, CAPN1  LGMN  F9  CTSL  CTSK  CTSS  BACE1  MMP9  RET  PLK1  RPS6KA3  LCK  MMP1  MAPK9  ROCK1  JAK2  SRC  STAT3  SIRT1  ROCK2  CDK5  SYK  PTK2  CDK2  RAF1  PLA2G7  CDK1
5.36186625282128e-07,42,4309,2.275735172,GO:0010556 regulation of macromolecule biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:0010556, BRD9  SIRT1  IKBKB  CCNT1  CDK5  STAT3  TLR9  NAMPT  CCND1  PIM1  EGFR  INSR  ROCK1  JAK2  MAPK3  CCNE1  JAK3  CDK2  SMO  RAF1  CCNA2  DRD2  DRD3  RET  GRM5  PTAFR  SRC  SOAT1  MAPK1  ERBB2  SYK  PLK1  CDK5R1  RPS6KA3  FGFR2  PDGFRB  ROCK2  SIRT3  MAPK9  ABL1  MAPK10  CDK4
5.59532676999468e-07,12,354,7.914562435,GO:0051235 maintenance of location , http://amigo.geneontology.org/amigo/term/GO:0051235, SCARB1  FKBP1A  DGAT2  ACACB  SIRT1  ABL1  CPT1A  CDK5  SLC8A1  SOAT1  DRD2  LCK
5.72133524222365e-07,18,892,4.711471584,GO:0032880 regulation of protein localization , http://amigo.geneontology.org/amigo/term/GO:0032880, ERBB2  EGFR  DRD2  DRD3  PLK1  JAK2  CCNE1  CPT1A  SMO  CDK5  CDK1  CCNE2  CDK5R1  SRC  FKBP1A  POLR1A  ROCK2  ACHE
5.72133524222365e-07,21,1222,4.012333411,GO:0044092 negative regulation of molecular function , http://amigo.geneontology.org/amigo/term/GO:0044092, DRD2  DRD3  ROCK1  FKBP1A  SIRT1  ABL1  MMP9  PIM1  RPS6KA3  TLR9  PIK3CB  ACACB  JAK2  MAPK3  SMO  ROCK2  IKBKB  PLK1  SRC  SLC8A1  RAF1
5.72133524222365e-07,12,355,7.892267893,GO:0060326 cell chemotaxis , http://amigo.geneontology.org/amigo/term/GO:0060326, PDGFRB  FGFR1  LGMN  FLT1  PLA2G7  SYK  PDGFRA  MAPK1  MAPK3  PTK2  PIK3CG  PIK3CD
5.97119679617508e-07,19,1001,4.431680564,GO:0046903 secretion , http://amigo.geneontology.org/amigo/term/GO:0046903, PORCN  DRD2  DRD3  SYK  TYRO3  JAK2  CPT1A  CCND1  RAF1  MERTK  BRAF  NPY5R  CDK5  AXL  PTAFR  BACE1  ACHE  PIK3CG  PIK3CD
6.08898834522593e-07,17,794,4.998933326,GO:0055080 cation homeostasis , http://amigo.geneontology.org/amigo/term/GO:0055080, DRD2  DRD3  PTGER1  SLC8A1  FKBP1A  PIK3CB  JAK2  ABL1  MAPK1  MAPK3  JAK3  PIK3CG  HRH4  CDK5  GRM5  LCK  PDGFRA
6.27279724376168e-07,13,435,6.97755102,GO:0001503 ossification , http://amigo.geneontology.org/amigo/term/GO:0001503, FASN  MAPK1  MMP9  MAPK3  SMO  CTSK  MAPK11  ACHE  PTK2  SLC8A1  FGFR2  FGFR3  EGFR
6.61456251729472e-07,20,1119,4.173004322,GO:0002684 positive regulation of immune system process , http://amigo.geneontology.org/amigo/term/GO:0002684, ITK  SYK  LCK  JAK2  SIRT1  LGMN  PLA2G7  AXL  TLR9  ABL1  MAPK1  JAK3  BRAF  PTAFR  MAPK3  PTK2  PIK3CB  PIK3CD  IKBKB  SRC
6.63469063290351e-07,25,1729,3.375933948,GO:0007155 cell adhesion , http://amigo.geneontology.org/amigo/term/GO:0007155, TYRO3  SYK  PTK2  SRC  JAK2  ROCK1  ACHE  ERBB2  RET  LCK  PIK3CB  ABL1  JAK3  MERTK  BRAF  JAK1  CDK5  AXL  PTAFR  CDK5R1  TEK  PDGFRA  EGFR  PIK3CG  ROCK2
6.76234798386418e-07,7,79,20.6880651,GO:0043666 regulation of phosphoprotein phosphatase activity , http://amigo.geneontology.org/amigo/term/GO:0043666, FKBP1A  PDGFRB  JAK2  DRD2  ROCK1  ROCK2  IKBKB
6.88666607694121e-07,12,362,7.739654978,GO:0002768 immune response-regulating cell surface receptor signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0002768, ITK  SYK  LCK  ABL1  MAPK1  BRAF  MAPK9  IKBKB  MAPK10  PTK2  PIK3CD  SRC
6.88666607694121e-07,11,291,8.825689039,GO:0007611 learning or memory , http://amigo.geneontology.org/amigo/term/GO:0007611, ABL1  LGMN  DRD2  BRAF  CDK5  GRM5  SRC  EGFR  DRD3  MAPK1  INSR
7.28964462897097e-07,12,364,7.697129401,GO:1901214 regulation of neuron death , http://amigo.geneontology.org/amigo/term/GO:1901214, CDK5  ROCK1  TYRO3  SIRT1  JAK2  ABL1  CCND1  BRAF  AXL  CDK5R1  LGMN  BACE1
7.61190285950079e-07,20,1130,4.132382156,GO:0051241 negative regulation of multicellular organismal process , http://amigo.geneontology.org/amigo/term/GO:0051241, PDGFRA  AXL  TLR9  JAK2  LGMN  SMO  ERBB2  CTSK  DRD2  MERTK  CDK5  MAPK11  PIK3CB  ROCK1  TEK  ROCK2  EGFR  JAK3  DRD3  PIK3CG
7.8136028411463e-07,11,295,8.706018679,GO:0071216 cellular response to biotic stimulus , http://amigo.geneontology.org/amigo/term/GO:0071216, AXL  SCARB1  JAK2  ABL1  MAPK1  MAPK3  CDK4  SYK  PTAFR  SRC  TLR9
7.85617432974862e-07,17,810,4.900188964,GO:0099536 synaptic signaling , http://amigo.geneontology.org/amigo/term/GO:0099536, GABRA1  HRH4  DRD2  DRD3  NPY5R  GRM5  ACHE  JAK2  ABL1  MAPK1  LGMN  BRAF  CDK5  CDK5R1  BACE1  SRC  RPS6KA3
8.31691561965532e-07,15,620,5.648699803,GO:0001819 positive regulation of cytokine production , http://amigo.geneontology.org/amigo/term/GO:0001819, TLR9  JAK2  DRD2  SIRT1  ABL1  ITK  SYK  PTAFR  SRC  STAT3  FLT4  MAPK11  ROCK2  PIK3CG  PIK3CD
8.52185299430011e-07,8,124,15.06319947,GO:0018107 peptidyl-threonine phosphorylation , http://amigo.geneontology.org/amigo/term/GO:0018107, ROCK1  ROCK2  MAPK1  CDK1  CDK5R1  TTK  CDK5  PLK1
8.89484820638342e-07,14,534,6.121187801,GO:0007346 regulation of mitotic cell cycle , http://amigo.geneontology.org/amigo/term/GO:0007346, CDC25B  CCND1  TTK  CDK2  CDK1  SIRT1  CDK4  PLK1  ABL1  DRD3  INSR  LGMN  EGFR  PDGFRB
8.89484820638342e-07,4,10,93.39183673,GO:0060397 growth hormone receptor signaling pathway via JAK-STAT , http://amigo.geneontology.org/amigo/term/GO:0060397, JAK2  JAK3  JAK1  STAT3
8.91053499001999e-07,18,922,4.558169906,GO:0001817 regulation of cytokine production , http://amigo.geneontology.org/amigo/term/GO:0001817, TLR9  JAK2  DRD2  AXL  SIRT1  ABL1  ITK  MERTK  SYK  PTAFR  SRC  STAT3  FLT4  MAPK11  JAK3  ROCK2  PIK3CG  PIK3CD
9.07535796547778e-07,15,625,5.603510204,GO:0006875 cellular metal ion homeostasis , http://amigo.geneontology.org/amigo/term/GO:0006875, DRD2  DRD3  PTGER1  SLC8A1  FKBP1A  PIK3CB  JAK2  ABL1  JAK3  PIK3CG  HRH4  CDK5  GRM5  LCK  PDGFRA
9.07535796547778e-07,27,2031,3.103864589,GO:0006952 defense response , http://amigo.geneontology.org/amigo/term/GO:0006952, HRH4  PTGER1  SYK  STAT3  PTK2  LCK  SRC  TLR9  JAK2  JAK1  TYRO3  MAPK3  JAK3  PIK3CG  SMO  DRD2  NPY5R  AXL  PTAFR  SCN9A  FASN  PIK3CD  MMP9  IKBKB  ITK  TEK  PLA2G7
9.44766848050208e-07,12,374,7.491323802,GO:0010038 response to metal ion , http://amigo.geneontology.org/amigo/term/GO:0010038, LGMN  MMP9  BRAF  MAPK9  CCND1  DRD2  CDK1  BACE1  TLR9  MAPK1  MAPK3  EGFR
9.44766848050208e-07,24,1635,3.427223366,GO:0022414 reproductive process , http://amigo.geneontology.org/amigo/term/GO:0022414, CDC25B  TTK  TYRO3  SIRT1  MAPK1  MMP9  CCNE1  CCND1  PDGFRB  CDK2  PDGFRA  EGFR  MERTK  NPY5R  PLK1  AXL  PTAFR  INSR  CCNE2  SRC  TLR9  FGFR2  PTK2  CDK1
9.66771868902383e-07,18,928,4.52869898,GO:0046649 lymphocyte activation , http://amigo.geneontology.org/amigo/term/GO:0046649, ITK  SYK  AXL  LCK  JAK2  PIK3CD  TLR9  TYRO3  ABL1  JAK3  ERBB2  MERTK  BRAF  STAT3  CTSL  FKBP1A  PIK3CG  SRC
9.92259092319758e-07,18,930,4.518959842,GO:0001816 cytokine production , http://amigo.geneontology.org/amigo/term/GO:0001816, TLR9  JAK2  DRD2  AXL  SIRT1  ABL1  ITK  MERTK  SYK  PTAFR  SRC  STAT3  FLT4  MAPK11  JAK3  ROCK2  PIK3CG  PIK3CD
9.92259092319758e-07,31,2618,2.764655213,GO:0007399 nervous system development , http://amigo.geneontology.org/amigo/term/GO:0007399, TYRO3  SMO  ERBB2  MERTK  TNIK  CDK5  AXL  CDK5R1  GABRA1  JAK2  ABL1  MAPK1  MAPK3  CCND1  EGFR  DRD2  BRAF  RET  STAT3  GRM5  PFKFB3  SLC8A1  SRC  ROCK1  FGFR1  FGFR2  DRD3  ACHE  PTK2  CDK1  RPS6KA3
9.92259092319758e-07,25,1771,3.295872273,GO:0009607 response to biotic stimulus , http://amigo.geneontology.org/amigo/term/GO:0009607, SYK  PTK2  LCK  SRC  TLR9  JAK2  JAK1  SCARB1  AXL  FGFR2  TYRO3  ABL1  MAPK1  MAPK3  JAK3  CDK4  DRD2  PTGER1  PTAFR  PIK3CD  RPS6KA3  SMO  MAPK11  IKBKB  PIK3CG
1.19160508302699e-06,11,309,8.31157123,GO:0045765 regulation of angiogenesis , http://amigo.geneontology.org/amigo/term/GO:0045765, FLT1  TEK  SIRT1  ABL1  STAT3  JAK1  PIK3CB  ROCK1  ROCK2  PIK3CD  ERBB2
1.22426501514205e-06,28,2204,2.966165414,GO:0045935 positive regulation of nucleobase-containing compound metabolic process , http://amigo.geneontology.org/amigo/term/GO:0045935, IKBKB  CCNT1  STAT3  SIRT1  NAMPT  EGFR  ROCK1  JAK2  CDK2  SMO  RAF1  PIM1  CCNA2  DRD2  DRD3  RET  CDK1  INSR  SRC  TLR9  MAPK1  MAPK3  ERBB2  RPS6KA3  FGFR2  PDGFRB  ROCK2  ABL1
1.26197616641999e-06,16,739,5.055038524,GO:0034330 cell junction organization , http://amigo.geneontology.org/amigo/term/GO:0034330, ROCK1  ROCK2  GABRA1  ABL1  LGMN  ERBB2  DRD2  CDK5  GRM5  CDK5R1  SRC  PTK2  IKBKB  TEK  INSR  ACHE
1.27307405696129e-06,5,27,43.23696145,GO:0060396 growth hormone receptor signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0060396, JAK2  JAK3  JAK1  STAT3  PTK2
1.27307405696129e-06,5,27,43.23696145,GO:0071378 cellular response to growth hormone stimulus , http://amigo.geneontology.org/amigo/term/GO:0071378, JAK2  JAK3  JAK1  STAT3  PTK2
1.32587938838405e-06,7,88,18.57224026,GO:1903351 cellular response to dopamine , http://amigo.geneontology.org/amigo/term/GO:1903351, DRD2  DRD3  HRH4  PTGER1  MAPK1  MAPK3  ABL1
1.33198966644573e-06,11,313,8.205353068,GO:1901342 regulation of vasculature development , http://amigo.geneontology.org/amigo/term/GO:1901342, FLT1  TEK  SIRT1  ABL1  STAT3  JAK1  PIK3CB  ROCK1  ROCK2  PIK3CD  ERBB2
1.3849765579517e-06,8,133,14.04388522,GO:0018210 peptidyl-threonine modification , http://amigo.geneontology.org/amigo/term/GO:0018210, ROCK1  ROCK2  MAPK1  CDK1  CDK5R1  TTK  CDK5  PLK1
1.42106468212757e-06,7,89,18.3635634,GO:1903350 response to dopamine , http://amigo.geneontology.org/amigo/term/GO:1903350, DRD2  DRD3  HRH4  PTGER1  MAPK1  MAPK3  ABL1
1.4332691879021e-06,15,650,5.387990581,GO:0010942 positive regulation of cell death , http://amigo.geneontology.org/amigo/term/GO:0010942, SIRT1  ABL1  MAPK9  JAK2  MMP9  PDGFRB  CDK5  CDK5R1  SRC  BACE1  PIK3CB  SYK  RET  PIK3CD  LCK
1.50308554766079e-06,17,852,4.658630354,GO:0060341 regulation of cellular localization , http://amigo.geneontology.org/amigo/term/GO:0060341, SYK  FKBP1A  ERBB2  EGFR  PLK1  JAK2  ABL1  MAPK1  MAPK3  SMO  CDK5  CDK1  CDK5R1  SLC8A1  SRC  POLR1A  ROCK2
