Enrichment FDR,nGenes,Pathway Genes,Fold Enrichment,Pathway,URL,Genes
7.12E-06,15,700,4.854526167,GO:0030003 cellular cation homeostasis , http://amigo.geneontology.org/amigo/term/GO:0030003, GPR55  CACNA1B  SLC8A1  FKBP1A  CCKBR  DRD1  CFTR  JAK2  ABL1  PIK3CG  CDK5  GRM5  TGM2  LCK  BDKRB2
7.23E-06,8,155,11.69262217,GO:0007612 learning , http://amigo.geneontology.org/amigo/term/GO:0007612, ABL1  LGMN  BRAF  CDK5  GRM5  DRD1  GABRA5  INSR
7.32E-06,15,702,4.840695608,GO:0040008 regulation of growth , http://amigo.geneontology.org/amigo/term/GO:0040008, MTOR  EGFR  LGMN  TNKS2  SMO  CDK4  CCNB2  CDK5  CDK1  MAPK11  SIRT1  ABL1  ERBB2  INSR  RPS6KA3
7.80E-06,9,215,9.483260419,GO:0033002 muscle cell proliferation , http://amigo.geneontology.org/amigo/term/GO:0033002, CALCRL  JAK2  IGF1R  NPY5R  PTAFR  CDK1  MAPK11  MMP9  JUN
8.08E-06,9,216,9.439356436,GO:0007623 circadian rhythm , http://amigo.geneontology.org/amigo/term/GO:0007623, CSNK1D  MAPK9  SIRT1  SRD5A1  NTRK1  MTOR  RORB  CDK1  RORC
8.15E-06,26,2031,2.900127236,GO:0006952 defense response , http://amigo.geneontology.org/amigo/term/GO:0006952, MAPKAPK2  SYK  LCK  JAK2  BDKRB2  TBK1  BRD4  BTK  CALCRL  PIK3CG  MMP8  SMO  NPY5R  PTAFR  FASN  PIK3CD  JUN  DRD1  GABRA5  PLA2G2A  MTOR  MMP12  MGLL  MMP9  TEK  MMP3
8.27E-06,7,108,14.68344334,GO:0048144 fibroblast proliferation , http://amigo.geneontology.org/amigo/term/GO:0048144, ABL1  CCNB1  CCNA2  EGFR  CDK1  JUN  CDK4
8.96E-06,16,816,4.442050087,GO:0007420 brain development , http://amigo.geneontology.org/amigo/term/GO:0007420, CDK5R1  CSNK1D  ABL1  SLC2A1  SMO  IGF1R  SRD5A1  EGFR  CCKAR  CDK5  PFKFB3  ALK  SLC8A1  DRD1  GABRA5  SSTR3
9.12E-06,13,527,5.588385594,GO:0008015 blood circulation , http://amigo.geneontology.org/amigo/term/GO:0008015, GRK2  BDKRB2  SLC8A1  JAK2  ABL1  FAAH  THRB  PTAFR  UTS2R  DRD1  MTOR  PIK3CG  TEK
9.29E-06,15,717,4.739425825,GO:0006873 cellular ion homeostasis , http://amigo.geneontology.org/amigo/term/GO:0006873, GPR55  CACNA1B  SLC8A1  FKBP1A  CCKBR  DRD1  CFTR  JAK2  ABL1  PIK3CG  CDK5  GRM5  TGM2  LCK  BDKRB2
9.98E-06,25,1917,2.95441516,GO:0044419 biological process involved in interspecies interaction between organisms , http://amigo.geneontology.org/amigo/term/GO:0044419, SYK  LCK  JAK2  TBK1  CCNT1  CTSL  CDK9  BRD4  JUN  BTK  ABL1  CDK4  EGFR  MAPKAPK2  CAPN2  PTAFR  CDK1  PIK3CD  RPS6KA3  PLA2G2A  MMP12  INSR  GRK2  MAPK11  PIK3CG
1.01E-05,14,625,5.07459802,GO:0006875 cellular metal ion homeostasis , http://amigo.geneontology.org/amigo/term/GO:0006875, GPR55  CACNA1B  SLC8A1  FKBP1A  CCKBR  DRD1  JAK2  ABL1  PIK3CG  CDK5  GRM5  TGM2  LCK  BDKRB2
1.02E-05,12,446,6.095369178,GO:0001667 ameboidal-type cell migration , http://amigo.geneontology.org/amigo/term/GO:0001667, TEK  SIRT1  LGMN  ABL1  PIK3CG  SMO  BRAF  JUN  SLC8A1  PIK3CD  MMP9  MTOR
1.03E-05,10,291,7.785036236,GO:0007611 learning or memory , http://amigo.geneontology.org/amigo/term/GO:0007611, ABL1  LGMN  BRAF  CDK5  GRM5  DRD1  GABRA5  NTRK1  EGFR  INSR
1.06E-05,20,1280,3.539758663,GO:0001775 cell activation , http://amigo.geneontology.org/amigo/term/GO:0001775, SYK  LCK  JAK2  PIK3CD  PLA2G2A  BTK  ABL1  MMP8  SMO  ERBB2  BRAF  PTAFR  JUN  TBK1  NTRK1  MTOR  CTSL  RORC  FKBP1A  PIK3CG
1.06E-05,15,726,4.680672613,GO:0070848 response to growth factor , http://amigo.geneontology.org/amigo/term/GO:0070848, MAPKAPK2  NTRK1  FKBP1A  SIRT1  LGMN  ERBB2  JUN  ABL1  IGF1R  CSNK1D  CCNA2  SRD5A1  EGFR  INSR  PIK3CD
1.15E-05,15,731,4.648657068,GO:0031347 regulation of defense response , http://amigo.geneontology.org/amigo/term/GO:0031347, JAK2  BRD4  BTK  CALCRL  PIK3CG  MMP8  NPY5R  SYK  TBK1  MMP12  MGLL  MMP9  TEK  MMP3  PLA2G2A
1.15E-05,19,1169,3.682075735,GO:0048666 neuron development , http://amigo.geneontology.org/amigo/term/GO:0048666, SMO  TAOK3  CDK5  CDK5R1  NTRK1  AURKA  JAK2  ABL1  IGF1R  ERBB2  THRB  BRAF  CCKAR  WEE1  ALK  JUN  DRD1  GABRA5  RORB
1.21E-05,7,115,13.78966853,GO:0021761 limbic system development , http://amigo.geneontology.org/amigo/term/GO:0021761, SMO  IGF1R  SRD5A1  CDK5  ALK  CDK5R1  DRD1
1.29E-05,11,375,6.645306931,GO:1901653 cellular response to peptide , http://amigo.geneontology.org/amigo/term/GO:1901653, JAK2  SIRT1  LGMN  INSR  GNRHR  CDK4  IGF1R  CCNA2  SRD5A1  CDK5  GRM5
1.34E-05,7,117,13.5539477,GO:0014066 regulation of phosphatidylinositol 3-kinase signaling , http://amigo.geneontology.org/amigo/term/GO:0014066, TEK  IGF1R  INSR  NTRK1  SIRT1  JAK2  EGFR
1.34E-05,5,40,28.31806931,GO:0071392 cellular response to estradiol stimulus , http://amigo.geneontology.org/amigo/term/GO:0071392, EGFR  IGF1R  CCNA2  SRD5A1  SSTR3
1.43E-05,15,745,4.561299754,GO:0043269 regulation of ion transport , http://amigo.geneontology.org/amigo/term/GO:0043269, DRD1  CFTR  FKBP1A  MMP9  ABL1  PIK3CG  CACNA1B  NPY5R  CDK5  SYK  PTAFR  SLC8A1  GRM5  ABCB1  CAPN1
1.48E-05,25,1964,2.883713779,GO:0006508 proteolysis , http://amigo.geneontology.org/amigo/term/GO:0006508, CAPN1  SENP1  LGMN  CTSL  CSNK1D  CAPN2  CSNK1A1  CAPNS1  MMP9  MMP8  MMP3  RPS6KA3  LCK  MMP1  MMP12  MAPK9  AURKA  JAK2  F10  TGM2  SIRT1  CDK5  SYK  CDK2  CDK1
1.53E-05,13,555,5.306449023,GO:0010638 positive regulation of organelle organization , http://amigo.geneontology.org/amigo/term/GO:0010638, TNKS2  CDK2  AURKB  MAPK9  BRAF  INSR  MTOR  AURKA  ABL1  MMP9  TEK  CDK5R1  CDK5
1.63E-05,11,385,6.472701556,GO:0050678 regulation of epithelial cell proliferation , http://amigo.geneontology.org/amigo/term/GO:0050678, EGFR  ERBB2  MMP12  BTK  CCND1  SMO  CDK4  JUN  PIK3CD  SIRT1  TEK
1.66E-05,9,238,8.566810883,GO:0071241 cellular response to inorganic substance , http://amigo.geneontology.org/amigo/term/GO:0071241, LGMN  MMP9  BRAF  CCNA2  JUN  MAPK9  EGFR  CDK2  MMP3
1.70E-05,21,1449,3.283254412,GO:0030182 neuron differentiation , http://amigo.geneontology.org/amigo/term/GO:0030182, SMO  TAOK3  ERBB2  CDK5  ALK  CDK5R1  CSNK1D  NTRK1  AURKA  JAK2  ABL1  CCND1  IGF1R  THRB  BRAF  CCKAR  WEE1  JUN  DRD1  GABRA5  RORB
1.73E-05,17,973,3.958126851,GO:0051050 positive regulation of transport , http://amigo.geneontology.org/amigo/term/GO:0051050, SYK  CFTR  ERBB2  BRAF  INSR  DRD1  BTK  SIRT1  JAK2  ABL1  SMO  CDK5  PTAFR  CDK1  CDK5R1  ABCB1  GRK2
1.73E-05,7,122,12.99845804,GO:0051897 positive regulation of protein kinase B signaling , http://amigo.geneontology.org/amigo/term/GO:0051897, TEK  IGF1R  INSR  PIK3CG  F10  PIK3CD  EGFR
1.82E-05,9,241,8.460170083,GO:0010632 regulation of epithelial cell migration , http://amigo.geneontology.org/amigo/term/GO:0010632, TEK  SIRT1  LGMN  ABL1  PIK3CG  JUN  PIK3CD  MMP9  MTOR
1.87E-05,12,476,5.711207255,GO:0006979 response to oxidative stress , http://amigo.geneontology.org/amigo/term/GO:0006979, SIRT1  ABL1  MMP9  SLC8A1  BTK  JAK2  CAPN2  CDK1  MAPK9  EGFR  JUN  MMP3
1.91E-05,7,124,12.78880549,GO:0018107 peptidyl-threonine phosphorylation , http://amigo.geneontology.org/amigo/term/GO:0018107, CDK1  CDK5R1  TBK1  TTK  CDK5  GRK2  MTOR
1.92E-05,9,243,8.390539054,GO:1901215 negative regulation of neuron death , http://amigo.geneontology.org/amigo/term/GO:1901215, CDK5  SIRT1  JAK2  CCND1  BRAF  JUN  GABRA5  NTRK1  LGMN
2.39E-05,3,6,113.2722772,GO:0008315 G2/MI transition of meiotic cell cycle , http://amigo.geneontology.org/amigo/term/GO:0008315, CDC25B  CDC25C  CCNB2
2.39E-05,3,6,113.2722772,GO:1903795 regulation of inorganic anion transmembrane transport , http://amigo.geneontology.org/amigo/term/GO:1903795, CFTR  PTAFR  GRM5
2.41E-05,9,250,8.15560396,GO:0070374 positive regulation of ERK1 and ERK2 cascade , http://amigo.geneontology.org/amigo/term/GO:0070374, TEK  GPR55  EGFR  BRAF  PLA2G2A  NTRK1  ABL1  NPY5R  JUN
2.48E-05,19,1237,3.479665752,GO:0048646 anatomical structure formation involved in morphogenesis , http://amigo.geneontology.org/amigo/term/GO:0048646, CALCRL  TEK  SIRT1  RAMP1  CFTR  ABL1  PIK3CG  SMO  CAPN2  CDK5  SYK  CDK5R1  JUN  TGM2  MMP9  MMP8  PIK3CD  FKBP1A  ERBB2
2.55E-05,13,584,5.042943849,GO:0044057 regulation of system process , http://amigo.geneontology.org/amigo/term/GO:0044057, GRK2  BDKRB2  SLC8A1  CALCRL  JAK2  ABL1  FAAH  CDK9  THRB  PDE9A  PTAFR  MGLL  PIK3CG
2.60E-05,6,83,16.37671478,GO:0048678 response to axon injury , http://amigo.geneontology.org/amigo/term/GO:0048678, JAK2  IGF1R  BRAF  CDK1  JUN  NTRK1
2.62E-05,9,253,8.058897194,GO:0045930 negative regulation of mitotic cell cycle , http://amigo.geneontology.org/amigo/term/GO:0045930, TTK  CDK1  AURKB  CCND1  ABL1  CCNB1  TAOK3  CDK2  WEE1
2.75E-05,16,898,4.036428587,GO:0009725 response to hormone , http://amigo.geneontology.org/amigo/term/GO:0009725, JAK2  SLC2A1  RAMP1  THRB  SIRT1  CCND1  INSR  GNRHR  CDK4  IGF1R  CCNA2  SRD5A1  PTAFR  MTOR  SSTR3  CTSL
2.83E-05,40,4433,2.044164714,GO:0019219 regulation of nucleobase-containing compound metabolic process , http://amigo.geneontology.org/amigo/term/GO:0019219, SIRT1  TNKS2  CCNT1  CCNH  BRD4  RORC  NR1I2  THRB  CDK5  BRD3  JUN  RORB  MTOR  CCND1  CDK9  EGFR  MAPKAPK2  AURKB  TBK1  NTRK1  JAK2  CDK2  SMO  IGF1R  CCNA2  GRM5  PTAFR  CDK1  INSR  MMP12  SENP1  ERBB2  SYK  CDK5R1  RPS6KA3  BTK  MAPK9  ABL1  CDK4  ALK
2.90E-05,15,794,4.279808963,GO:0055080 cation homeostasis , http://amigo.geneontology.org/amigo/term/GO:0055080, GPR55  CACNA1B  SLC8A1  FKBP1A  CCKBR  DRD1  CFTR  JAK2  ABL1  PIK3CG  CDK5  GRM5  TGM2  LCK  BDKRB2
2.92E-05,6,85,15.99138031,GO:0008306 associative learning , http://amigo.geneontology.org/amigo/term/GO:0008306, ABL1  LGMN  BRAF  CDK5  DRD1  GABRA5
2.92E-05,10,331,6.844246358,GO:0009416 response to light stimulus , http://amigo.geneontology.org/amigo/term/GO:0009416, MMP9  CCND1  EGFR  MMP3  AURKB  MMP1  BRAF  CDK5  DRD1  SIRT1
2.92E-05,7,133,11.9233976,GO:0018210 peptidyl-threonine modification , http://amigo.geneontology.org/amigo/term/GO:0018210, CDK1  CDK5R1  TBK1  TTK  CDK5  GRK2  MTOR
2.93E-05,8,191,9.48877715,GO:1901991 negative regulation of mitotic cell cycle phase transition , http://amigo.geneontology.org/amigo/term/GO:1901991, TTK  CDK1  AURKB  CCND1  CCNB1  TAOK3  CDK2  WEE1
3.24E-05,21,1516,3.138150161,GO:0006629 lipid metabolic process , http://amigo.geneontology.org/amigo/term/GO:0006629, SOAT1  DGAT2  PIK3CG  FAAH  SRD5A1  FASN  PIK3CD  PLA2G2A  MTOR  MGLL  CFTR  SIRT1  CDK4  IGF1R  CAPN2  ALK  TEK  RORC  LGMN  CSNK1G2  NR1I2
3.24E-05,26,2204,2.67248567,GO:0045935 positive regulation of nucleobase-containing compound metabolic process , http://amigo.geneontology.org/amigo/term/GO:0045935, TNKS2  CCNT1  BRD4  NR1I2  THRB  JUN  MTOR  SIRT1  CDK9  EGFR  TBK1  JAK2  CDK2  SMO  IGF1R  CCNA2  CDK1  INSR  RORB  SENP1  ERBB2  RPS6KA3  AURKB  MMP12  RORC  ABL1
3.26E-05,8,194,9.342043483,GO:0031099 regeneration , http://amigo.geneontology.org/amigo/term/GO:0031099, AURKA  JAK2  CCND1  IGF1R  CCNA2  BRAF  CDK1  JUN
3.28E-05,6,87,15.62376238,GO:0014068 positive regulation of phosphatidylinositol 3-kinase signaling , http://amigo.geneontology.org/amigo/term/GO:0014068, TEK  IGF1R  INSR  NTRK1  SIRT1  JAK2
3.32E-05,33,3283,2.277176454,GO:0009892 negative regulation of metabolic process , http://amigo.geneontology.org/amigo/term/GO:0009892, SIRT1  NR1I2  THRB  MTOR  FKBP1A  ABL1  CCND1  CDK2  RORC  EGFR  MMP3  MAPKAPK2  RPS6KA3  JUN  AURKB  BTK  DGAT2  PIK3CG  MMP8  SMO  CDK5  BDKRB2  CDK1  ALK  TBK1  MMP12  AURKA  LGMN  MMP9  TNKS2  CDK5R1  SLC8A1  RORB
3.33E-05,4,22,41.18991899,GO:0070816 phosphorylation of RNA polymerase II C-terminal domain , http://amigo.geneontology.org/amigo/term/GO:0070816, CCNH  CCNT1  CDK9  BRD4
3.35E-05,16,915,3.961434832,GO:0140352 export from cell , http://amigo.geneontology.org/amigo/term/GO:0140352, CCKAR  SYK  ABCB1  SLC8A1  CFTR  BTK  JAK2  BRAF  NPY5R  CDK5  PTAFR  DRD1  GRK2  GNRHR  PIK3CG  PIK3CD
3.37E-05,21,1522,3.125779004,GO:0048699 generation of neurons , http://amigo.geneontology.org/amigo/term/GO:0048699, SMO  TAOK3  ERBB2  CDK5  ALK  CDK5R1  CSNK1D  NTRK1  AURKA  JAK2  ABL1  CCND1  IGF1R  THRB  BRAF  CCKAR  WEE1  JUN  DRD1  GABRA5  RORB
3.47E-05,16,918,3.948488967,GO:0031329 regulation of cellular catabolic process , http://amigo.geneontology.org/amigo/term/GO:0031329, CSNK1D  MTOR  SIRT1  CSNK1A1  MAPKAPK2  TBK1  MAPK9  AURKA  PIK3CG  INSR  CAPN1  CAPNS1  CDK5R1  ABL1  CDK2  CDK5
3.48E-05,15,809,4.200455274,GO:0098771 inorganic ion homeostasis , http://amigo.geneontology.org/amigo/term/GO:0098771, GPR55  CACNA1B  SLC8A1  FKBP1A  CCKBR  DRD1  CFTR  JAK2  ABL1  PIK3CG  CDK5  GRM5  TGM2  LCK  BDKRB2
3.61E-05,39,4309,2.050414858,GO:0010556 regulation of macromolecule biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:0010556, SIRT1  CCNT1  CCNH  BRD4  RORC  NR1I2  THRB  CDK5  BRD3  JUN  RORB  TNKS2  CCND1  RAMP1  CDK9  EGFR  INSR  AURKB  TBK1  NTRK1  MTOR  JAK2  CDK2  SMO  CCNA2  GRM5  PTAFR  MMP12  SENP1  SOAT1  ERBB2  SYK  CDK5R1  RPS6KA3  BTK  MAPK9  ABL1  CDK4  ALK
3.64E-05,5,50,22.65445545,GO:0045737 positive regulation of cyclin-dependent protein serine/threonine kinase activity , http://amigo.geneontology.org/amigo/term/GO:0045737, CDK5R1  CCND1  CCNT1  CCNB1  EGFR
3.65E-05,36,3797,2.147907285,GO:0006355 regulation of transcription DNA-templated , http://amigo.geneontology.org/amigo/term/GO:0006355, SIRT1  CCNT1  CCNH  BRD4  RORC  NR1I2  THRB  CDK5  BRD3  JUN  RORB  CCND1  CDK9  EGFR  AURKB  TBK1  NTRK1  JAK2  CDK2  SMO  CCNA2  GRM5  PTAFR  INSR  MMP12  SENP1  ERBB2  SYK  CDK5R1  RPS6KA3  MTOR  BTK  MAPK9  ABL1  CDK4  ALK
3.66E-05,36,3798,2.147341748,GO:1903506 regulation of nucleic acid-templated transcription , http://amigo.geneontology.org/amigo/term/GO:1903506, SIRT1  CCNT1  CCNH  BRD4  RORC  NR1I2  THRB  CDK5  BRD3  JUN  RORB  CCND1  CDK9  EGFR  AURKB  TBK1  NTRK1  JAK2  CDK2  SMO  CCNA2  GRM5  PTAFR  INSR  MMP12  SENP1  ERBB2  SYK  CDK5R1  RPS6KA3  MTOR  BTK  MAPK9  ABL1  CDK4  ALK
3.86E-05,36,3807,2.14226529,GO:2001141 regulation of RNA biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:2001141, SIRT1  CCNT1  CCNH  BRD4  RORC  NR1I2  THRB  CDK5  BRD3  JUN  RORB  CCND1  CDK9  EGFR  AURKB  TBK1  NTRK1  JAK2  CDK2  SMO  CCNA2  GRM5  PTAFR  INSR  MMP12  SENP1  ERBB2  SYK  CDK5R1  RPS6KA3  MTOR  BTK  MAPK9  ABL1  CDK4  ALK
3.96E-05,15,819,4.149167664,GO:0050801 ion homeostasis , http://amigo.geneontology.org/amigo/term/GO:0050801, GPR55  CACNA1B  SLC8A1  FKBP1A  CCKBR  DRD1  CFTR  JAK2  ABL1  PIK3CG  CDK5  GRM5  TGM2  LCK  BDKRB2
3.99E-05,14,714,4.442050087,GO:0055065 metal ion homeostasis , http://amigo.geneontology.org/amigo/term/GO:0055065, GPR55  CACNA1B  SLC8A1  FKBP1A  CCKBR  DRD1  JAK2  ABL1  PIK3CG  CDK5  GRM5  TGM2  LCK  BDKRB2
4.04E-05,6,91,14.93700359,GO:0048145 regulation of fibroblast proliferation , http://amigo.geneontology.org/amigo/term/GO:0048145, ABL1  CCNB1  CCNA2  EGFR  JUN  CDK4
4.04E-05,10,346,6.547530476,GO:0071214 cellular response to abiotic stimulus , http://amigo.geneontology.org/amigo/term/GO:0071214, MTOR  MMP9  MMP3  AURKB  MMP1  SIRT1  SLC2A1  IGF1R  BDKRB2  PTAFR
4.04E-05,10,346,6.547530476,GO:0104004 cellular response to environmental stimulus , http://amigo.geneontology.org/amigo/term/GO:0104004, MTOR  MMP9  MMP3  AURKB  MMP1  SIRT1  SLC2A1  IGF1R  BDKRB2  PTAFR
4.04E-05,6,91,14.93700359,GO:0150076 neuroinflammatory response , http://amigo.geneontology.org/amigo/term/GO:0150076, JAK2  MMP8  SMO  JUN  MMP9  MMP3
4.09E-05,16,933,3.885008437,GO:0045597 positive regulation of cell differentiation , http://amigo.geneontology.org/amigo/term/GO:0045597, SYK  CSNK1D  TGM2  AURKA  SIRT1  JAK2  SMO  BRAF  GRM5  MTOR  MAPK9  ABL1  BTK  RPS6KA3  MAPK11  PLA2G2A
4.09E-05,10,347,6.528661512,GO:0050890 cognition , http://amigo.geneontology.org/amigo/term/GO:0050890, ABL1  LGMN  BRAF  CDK5  GRM5  DRD1  GABRA5  NTRK1  EGFR  INSR
4.39E-05,13,620,4.750127755,GO:0001819 positive regulation of cytokine production , http://amigo.geneontology.org/amigo/term/GO:0001819, JAK2  TBK1  BTK  SIRT1  ABL1  MMP8  MAPKAPK2  SYK  PTAFR  MMP12  MAPK11  PIK3CG  PIK3CD
4.65E-05,9,275,7.414185419,GO:0044843 cell cycle G1/S phase transition , http://amigo.geneontology.org/amigo/term/GO:0044843, CCND1  CDK2  CDK5  CDK4  CCNH  CCNA2  BRD4  EGFR  WEE1
4.70E-05,32,3183,2.277545002,GO:0002376 immune system process , http://amigo.geneontology.org/amigo/term/GO:0002376, JAK2  CTSL  MAPKAPK2  SYK  LCK  PIK3CG  PIK3CD  TBK1  BTK  SIRT1  LGMN  GPR55  PLA2G2A  ABL1  MMP9  MMP8  ERBB2  CCNB2  BRAF  NPY5R  PTAFR  FASN  RPS6KA3  JUN  NTRK1  MTOR  MMP12  FKBP1A  IGF1R  RORC  MAPK9  TEK
4.72E-05,22,1695,2.940401297,GO:0016192 vesicle-mediated transport , http://amigo.geneontology.org/amigo/term/GO:0016192, RAMP1  CSNK1G2  SYK  CALCRL  CTSL  EGFR  INSR  GRK2  TGM2  CFTR  BTK  ABL1  PIK3CG  BRAF  MAPKAPK2  CDK5  PTAFR  CDK5R1  DRD1  IGF1R  CSNK1D  PIK3CD
5.09E-05,5,54,20.97634763,GO:1904031 positive regulation of cyclin-dependent protein kinase activity , http://amigo.geneontology.org/amigo/term/GO:1904031, CDK5R1  CCND1  CCNT1  CCNB1  EGFR
5.19E-05,8,209,8.671561893,GO:1901654 response to ketone , http://amigo.geneontology.org/amigo/term/GO:1901654, CFTR  JAK2  CCND1  CDK4  IGF1R  SRD5A1  PTAFR  SIRT1
5.36E-05,6,96,14.15903465,GO:0044070 regulation of anion transport , http://amigo.geneontology.org/amigo/term/GO:0044070, CFTR  NPY5R  SYK  PTAFR  GRM5  ABCB1
5.39E-05,10,359,6.310433272,GO:0044403 biological process involved in symbiotic interaction , http://amigo.geneontology.org/amigo/term/GO:0044403, CCNT1  CTSL  CDK9  BRD4  JUN  JAK2  EGFR  CDK1  INSR  GRK2
5.46E-05,11,445,5.599977751,GO:0030098 lymphocyte differentiation , http://amigo.geneontology.org/amigo/term/GO:0030098, SYK  LCK  PIK3CD  BTK  ABL1  ERBB2  BRAF  NTRK1  MTOR  CTSL  RORC
5.49E-05,10,360,6.29290429,GO:0019216 regulation of lipid metabolic process , http://amigo.geneontology.org/amigo/term/GO:0019216, MTOR  DGAT2  SIRT1  PIK3CG  CDK4  IGF1R  CAPN2  ALK  TEK  RORC
5.68E-05,3,8,84.95420792,GO:0035404 histone-serine phosphorylation , http://amigo.geneontology.org/amigo/term/GO:0035404, AURKA  AURKB  DRD1
5.76E-05,12,540,5.034323432,GO:0006820 anion transport , http://amigo.geneontology.org/amigo/term/GO:0006820, CFTR  SLC2A3  SLC2A1  SLC2A2  GABRA5  BDKRB2  NPY5R  SYK  PTAFR  PLA2G2A  GRM5  ABCB1
5.83E-05,9,284,7.179228838,GO:0002274 myeloid leukocyte activation , http://amigo.geneontology.org/amigo/term/GO:0002274, SYK  PLA2G2A  BTK  JAK2  MMP8  PTAFR  JUN  PIK3CG  PIK3CD
5.93E-05,5,56,20.22719236,GO:0071320 cellular response to cAMP , http://amigo.geneontology.org/amigo/term/GO:0071320, CFTR  PIK3CG  SRD5A1  PTAFR  SLC8A1
5.94E-05,15,852,3.988460466,GO:0060341 regulation of cellular localization , http://amigo.geneontology.org/amigo/term/GO:0060341, SYK  AURKB  FKBP1A  CDK9  ERBB2  EGFR  DRD1  CFTR  JAK2  ABL1  SMO  CDK5  CDK1  CDK5R1  SLC8A1
5.94E-05,9,285,7.154038562,GO:1901988 negative regulation of cell cycle phase transition , http://amigo.geneontology.org/amigo/term/GO:1901988, TTK  CDK1  AURKB  CCND1  CCNB1  TAOK3  BRD4  CDK2  WEE1
6.51E-05,13,646,4.558946142,GO:0051345 positive regulation of hydrolase activity , http://amigo.geneontology.org/amigo/term/GO:0051345, GPR55  LGMN  LCK  NTRK1  JAK2  ERBB2  PTAFR  SENP1  SIRT1  SYK  TGM2  EGFR  MTOR
6.56E-05,11,455,5.476901317,GO:0050673 epithelial cell proliferation , http://amigo.geneontology.org/amigo/term/GO:0050673, TEK  EGFR  ERBB2  MMP12  BTK  CCND1  SMO  CDK4  JUN  PIK3CD  SIRT1
6.57E-05,22,1735,2.872611065,GO:0002682 regulation of immune system process , http://amigo.geneontology.org/amigo/term/GO:0002682, MAPKAPK2  SYK  LCK  JAK2  BTK  SIRT1  LGMN  GPR55  PLA2G2A  ABL1  MMP8  ERBB2  BRAF  NPY5R  PTAFR  RPS6KA3  TBK1  MTOR  MMP12  FKBP1A  PIK3CD  MAPK9
6.93E-05,7,155,10.23104439,GO:0009411 response to UV , http://amigo.geneontology.org/amigo/term/GO:0009411, MMP9  CCND1  EGFR  MMP3  AURKB  MMP1  SIRT1
6.99E-05,8,219,8.275600163,GO:0000075 cell cycle checkpoint signaling , http://amigo.geneontology.org/amigo/term/GO:0000075, TTK  CDK1  AURKB  CCND1  CCNB1  TAOK3  BRD4  CDK2
6.99E-05,12,552,4.924881619,GO:0032103 positive regulation of response to external stimulus , http://amigo.geneontology.org/amigo/term/GO:0032103, LGMN  BTK  JAK2  PIK3CG  MMP8  IGF1R  BRAF  NPY5R  SYK  TBK1  MMP12  PLA2G2A
7.15E-05,7,156,10.16546078,GO:0043524 negative regulation of neuron apoptotic process , http://amigo.geneontology.org/amigo/term/GO:0043524, JAK2  CCND1  BRAF  JUN  GABRA5  NTRK1  LGMN
7.15E-05,7,156,10.16546078,GO:0048660 regulation of smooth muscle cell proliferation , http://amigo.geneontology.org/amigo/term/GO:0048660, CALCRL  JAK2  IGF1R  NPY5R  PTAFR  MMP9  JUN
7.62E-05,36,3936,2.072053852,GO:0006351 transcription DNA-templated , http://amigo.geneontology.org/amigo/term/GO:0006351, SIRT1  CCNT1  CCNH  BRD4  RORC  NR1I2  THRB  CDK5  BRD3  JUN  RORB  CCND1  CDK9  EGFR  AURKB  TBK1  NTRK1  JAK2  CDK2  SMO  CCNA2  GRM5  PTAFR  INSR  MMP12  SENP1  ERBB2  SYK  CDK5R1  RPS6KA3  MTOR  BTK  MAPK9  ABL1  CDK4  ALK
7.64E-05,36,3937,2.071527549,GO:0097659 nucleic acid-templated transcription , http://amigo.geneontology.org/amigo/term/GO:0097659, SIRT1  CCNT1  CCNH  BRD4  RORC  NR1I2  THRB  CDK5  BRD3  JUN  RORB  CCND1  CDK9  EGFR  AURKB  TBK1  NTRK1  JAK2  CDK2  SMO  CCNA2  GRM5  PTAFR  INSR  MMP12  SENP1  ERBB2  SYK  CDK5R1  RPS6KA3  MTOR  BTK  MAPK9  ABL1  CDK4  ALK
7.73E-05,37,4112,2.038460242,GO:0051252 regulation of RNA metabolic process , http://amigo.geneontology.org/amigo/term/GO:0051252, SIRT1  CCNT1  CCNH  BRD4  RORC  NR1I2  THRB  CDK5  BRD3  JUN  RORB  CCND1  CDK9  EGFR  MAPKAPK2  AURKB  TBK1  NTRK1  JAK2  CDK2  SMO  CCNA2  GRM5  PTAFR  INSR  MMP12  SENP1  ERBB2  SYK  CDK5R1  RPS6KA3  MTOR  BTK  MAPK9  ABL1  CDK4  ALK
8.05E-05,3,9,75.51485149,GO:0070837 dehydroascorbic acid transport , http://amigo.geneontology.org/amigo/term/GO:0070837, SLC2A3  SLC2A1  SLC2A2
8.05E-05,3,9,75.51485149,GO:1901993 regulation of meiotic cell cycle phase transition , http://amigo.geneontology.org/amigo/term/GO:1901993, CDC25B  TTK  CDC25C
8.29E-05,7,160,9.911324257,GO:0048659 smooth muscle cell proliferation , http://amigo.geneontology.org/amigo/term/GO:0048659, CALCRL  JAK2  IGF1R  NPY5R  PTAFR  MMP9  JUN
8.30E-05,12,563,4.828658354,GO:0043065 positive regulation of apoptotic process , http://amigo.geneontology.org/amigo/term/GO:0043065, SIRT1  ABL1  MAPK9  JAK2  MMP9  CAPN2  CDK5  CDK5R1  PIK3CD  JUN  LCK  TGM2
